,CNS,amnioserosa,epidermis,fat body,foregut,hindgut,midgut,muscle,oenocyte,plasmatocytes,proventriculus,salivary gland,sensory nervous system,tracheal system,ubiquitous,yolk nuclei
E16-18h_a_S06_3800x113780-slice5,1.3000155e-15,1.189671e-15,0.20875819,0.21974981,1.8392879e-07,6.600635e-16,0.06109157,1.3009922e-16,1.3695167e-08,2.2200983e-15,2.0794423e-06,1.3151379e-09,1.0837946e-15,9.727013e-16,0.51039815,1.1801485e-13
E16-18h_a_S06_3800x113800-slice5,3.4704278e-14,2.9493785e-14,0.15636396,0.124030374,0.00011230306,1.6247307e-14,0.042712778,3.13442e-15,9.683713e-09,4.9429736e-14,7.7199375e-06,2.1946724e-08,2.5952229e-14,2.4382746e-14,0.6767729,7.112729e-13
E16-18h_a_S06_3800x113820-slice5,2.9841022e-18,1.7752872e-18,0.00010468657,4.5330304e-05,8.008613e-05,4.7203284e-19,0.29737967,1.0368671e-19,5.32202e-07,3.5649416e-18,0.00036181812,2.4536542e-10,1.257528e-18,8.42437e-19,0.7020279,1.1061267e-16
E16-18h_a_S06_3800x113840-slice5,1.1344127e-19,6.240112e-20,2.3213421e-07,2.8172505e-07,2.4315964e-06,1.3439858e-20,0.33593482,4.5976233e-21,4.3394863e-05,1.3686396e-19,0.13338493,1.4631371e-10,4.2505842e-20,2.3101124e-20,0.5306339,7.085669e-18
E16-18h_a_S06_3800x113860-slice5,8.3993967e-19,4.517534e-19,1.6771659e-06,2.6548438e-05,1.6504207e-06,1.02234974e-19,0.6942746,2.5330041e-20,2.4201565e-06,1.0618642e-18,0.051727943,6.7165202e-09,2.944767e-19,1.6104262e-19,0.25396514,1.3162953e-16
E16-18h_a_S06_3800x113880-slice5,8.2484544e-21,5.1997147e-21,1.9590067e-07,2.1367412e-09,2.1224498e-07,1.542307e-21,0.78157276,4.5589637e-22,1.13641654e-07,1.1078483e-20,4.5126497e-05,5.7631226e-08,3.4069098e-21,2.1371847e-21,0.21838155,1.1405904e-18
E16-18h_a_S06_3800x113900-slice5,4.01886e-15,2.2794106e-15,9.1009824e-05,0.011428815,0.11023005,6.5081136e-16,0.4973866,1.3441783e-16,3.2992548e-07,4.7339655e-15,0.00084960804,4.167979e-06,1.5343572e-15,1.0826109e-15,0.38000935,7.634436e-14
E16-18h_a_S06_3800x113920-slice5,4.7349595e-15,2.590242e-15,0.00052535575,0.062030822,0.00970591,6.7212133e-16,0.3261187,8.342089e-17,4.982428e-06,5.8456242e-15,0.043401722,1.3569642e-07,1.810206e-15,1.1761589e-15,0.55821234,1.6794842e-13
E16-18h_a_S06_3800x113940-slice5,4.673441e-15,2.6583098e-15,0.005091521,0.070049115,0.0002988205,7.0635703e-16,0.38983023,1.1538794e-16,2.1463748e-06,6.0211337e-15,0.043709677,4.1385047e-06,1.8989824e-15,1.2127713e-15,0.49101436,4.581017e-13
E16-18h_a_S06_3800x113960-slice5,4.697601e-13,2.9838022e-13,0.00067285076,0.2593279,0.120361656,1.1502266e-13,0.19195513,1.5817615e-14,1.2463051e-05,5.344362e-13,0.057913933,1.7051427e-06,2.2717113e-13,1.6562378e-13,0.36975434,6.7572636e-12
E16-18h_a_S06_3800x113980-slice5,5.9036773e-14,3.5541292e-14,0.0027013242,0.12988625,0.14170936,1.1832446e-14,0.22689618,2.340588e-15,3.7575414e-06,6.57072e-14,0.08326116,1.2025445e-06,2.6637889e-14,1.866746e-14,0.41554078,9.727584e-13
E16-18h_a_S06_3800x114000-slice5,1.4892871e-13,1.01125055e-13,6.821502e-05,0.016648313,0.13018136,4.476404e-14,0.17238896,1.4328284e-14,2.580648e-05,1.7873525e-13,0.08591615,1.2719013e-06,7.8999544e-14,5.86107e-14,0.5947699,9.011597e-13
E16-18h_a_S06_3800x114020-slice5,1.11835e-14,6.4772427e-15,0.039052263,1.35522305e-05,0.07179924,2.1023716e-15,0.14685701,6.403756e-16,1.5210483e-05,1.0919413e-14,0.019494414,3.7063096e-06,4.9857685e-15,3.504088e-15,0.7227647,8.376505e-14
E16-18h_a_S06_3800x114040-slice5,9.316404e-16,6.6585916e-16,0.1834711,3.8372026e-08,0.00011767494,2.811048e-16,3.6243634e-06,1.2788237e-16,2.3810935e-05,1.2936076e-15,0.021449039,6.6215043e-06,6.574793e-16,4.955687e-16,0.79492813,2.1178079e-15
E16-18h_a_S06_3800x114060-slice5,7.579498e-14,5.3618805e-14,0.65233195,3.4199925e-06,8.325775e-05,2.9797457e-14,0.03361196,1.8604923e-14,9.393484e-06,8.347282e-14,0.0019670033,0.0059750974,5.073264e-14,3.8476655e-14,0.30601794,1.064659e-12
E16-18h_a_S06_3800x114080-slice5,2.9044492e-14,2.1214496e-14,0.68215746,3.99608e-08,7.327126e-05,1.1918904e-14,0.00818612,5.356749e-15,5.1404777e-06,3.18341e-14,0.079514496,0.013511726,2.0888026e-14,1.542662e-14,0.21655166,2.721037e-13
E16-18h_a_S06_3800x114100-slice5,2.3678043e-13,1.7259901e-13,0.44157183,3.6629024e-07,0.0668614,9.9071996e-14,0.03562944,5.311891e-14,2.8418085e-06,2.5778663e-13,0.07900319,0.031306725,1.6144929e-13,1.2847773e-13,0.3456242,6.3980846e-13
E16-18h_a_S06_3800x114120-slice5,3.4610756e-14,2.9497285e-14,0.52039665,2.8745276e-07,0.20985527,2.662226e-14,8.4669686e-05,1.9065341e-14,7.219298e-06,5.1757403e-14,0.06984381,0.039192595,3.2539794e-14,2.7409514e-14,0.1606196,2.3706797e-14
E16-18h_a_S06_3800x114140-slice5,5.35748e-13,3.5141112e-13,0.2935707,0.015406558,0.08901044,1.4921717e-13,0.099651806,4.5076895e-14,7.375419e-08,5.7830916e-13,0.06357428,0.011221633,2.927164e-13,2.1895028e-13,0.42756447,6.2572872e-12
E16-18h_a_S06_3800x114160-slice5,2.6995653e-13,1.6644233e-13,0.36145073,8.845755e-07,0.20714794,7.629651e-14,0.01805215,2.7276787e-14,1.0731887e-05,2.6905079e-13,0.14375356,0.05193392,1.5209477e-13,1.0946203e-13,0.21765013,8.166649e-13
E16-18h_a_S06_3800x114180-slice5,1.4509446e-10,1.02602836e-10,0.38560307,0.013907141,0.058479264,6.300714e-11,0.021716604,3.6637936e-11,1.4728589e-05,1.6569644e-10,0.107809246,0.058289547,9.644143e-11,7.428886e-11,0.35418046,5.66359e-10
E16-18h_a_S06_3820x113700-slice5,2.7737447e-15,3.2706646e-15,0.4302704,0.03854567,4.514881e-08,5.0000647e-15,0.020937568,4.3957575e-15,1.04289306e-07,6.611589e-15,4.235372e-06,1.405922e-05,3.657316e-15,3.730873e-15,0.51022786,1.9375849e-13
E16-18h_a_S06_3820x113720-slice5,1.7963055e-15,1.7667034e-15,0.39566034,0.11565282,7.887505e-07,1.4649336e-15,0.056327485,3.7296658e-16,8.032452e-10,3.0609037e-15,2.5788024e-08,1.545876e-07,1.6485714e-15,1.632345e-15,0.43235844,1.1663496e-13
E16-18h_a_S06_3820x113740-slice5,1.07639244e-14,1.1980732e-14,0.63907933,0.12297254,4.0041648e-08,1.304078e-14,0.06848576,5.1571944e-15,2.3449067e-08,2.0190213e-14,1.9768261e-07,1.5113413e-06,1.2370688e-14,1.2144568e-14,0.16946054,1.0199723e-12
E16-18h_a_S06_3820x113760-slice5,1.4162807e-15,1.4622531e-15,0.59745556,0.12806234,3.2281505e-08,1.2479908e-15,0.02291614,6.1458e-16,1.05195284e-07,2.6448909e-15,1.366088e-07,8.627777e-09,1.4307249e-15,1.3401968e-15,0.25156575,1.4306117e-13
E16-18h_a_S06_3820x113780-slice5,2.414922e-14,2.4205757e-14,0.28815216,0.35264236,1.7732164e-06,1.9616409e-14,0.031777,4.66967e-15,7.273075e-07,4.578069e-14,1.1393747e-05,4.6205258e-07,2.4101686e-14,2.286725e-14,0.32741416,1.1826401e-12
E16-18h_a_S06_3820x113800-slice5,7.3236765e-17,6.0905395e-17,0.0006860896,0.1855331,2.0867168e-07,2.6333146e-17,0.05755625,4.1291988e-18,6.5383485e-09,1.2838016e-16,2.8219535e-08,1.697607e-09,4.7066196e-17,4.074965e-17,0.75622433,8.22774e-15
E16-18h_a_S06_3820x113820-slice5,3.9365373e-17,2.54931e-17,2.7552364e-06,0.02597385,2.1122662e-05,8.016713e-18,0.3059999,1.4194724e-18,1.8150634e-07,5.0848218e-17,2.2423646e-05,7.679824e-09,1.721262e-17,1.2536127e-17,0.6679798,2.9457477e-15
E16-18h_a_S06_3820x113840-slice5,6.0782544e-21,3.9879807e-21,1.6461038e-07,4.0207713e-09,5.626237e-07,1.1296434e-21,0.654593,6.022099e-22,6.251241e-07,8.521667e-21,6.159018e-06,5.205148e-10,2.642247e-21,1.7386214e-21,0.34539956,4.994904e-19
E16-18h_a_S06_3820x113860-slice5,1.19725865e-17,6.698895e-18,3.9525116e-06,1.4693879e-05,0.07024477,1.6337007e-18,0.69560367,2.1687887e-19,1.1975188e-06,1.2042163e-17,8.656987e-08,4.4627186e-09,4.0647746e-18,3.0571539e-18,0.23413159,1.4440105e-16
E16-18h_a_S06_3820x113880-slice5,4.9540456e-17,3.7347774e-17,6.258786e-06,1.4077463e-07,4.9651775e-05,1.8429268e-17,0.4760161,5.7712648e-18,1.9116922e-07,6.751647e-17,7.96527e-09,2.2787544e-05,2.6768336e-17,2.2566407e-17,0.5239049,1.5992536e-15
E16-18h_a_S06_3820x113900-slice5,3.3364147e-14,2.2908436e-14,4.181499e-06,0.001277767,0.07485064,1.0645655e-14,0.34264255,5.242691e-15,4.426782e-06,4.2562355e-14,7.365822e-05,0.002776665,1.6059733e-14,1.282608e-14,0.5783701,3.4578953e-13
E16-18h_a_S06_3820x113920-slice5,2.561034e-13,1.626074e-13,0.00035432845,0.05521405,0.0014815081,6.149085e-14,0.26151747,3.196114e-14,9.256637e-05,3.2868592e-13,0.04345938,3.8895996e-06,1.2245046e-13,8.438519e-14,0.63787675,9.648872e-12
E16-18h_a_S06_3820x113940-slice5,2.744495e-14,1.6080597e-14,0.0006369644,0.005270543,0.08902916,5.094644e-15,0.17198405,1.343827e-15,2.7817878e-06,3.0713035e-14,0.0424799,6.334502e-07,1.1562752e-14,8.060471e-15,0.6905959,3.4353054e-13
E16-18h_a_S06_3820x113960-slice5,6.025353e-13,3.7587647e-13,0.027748864,0.04991992,0.06751222,1.4102146e-13,0.15792629,6.091005e-14,0.017262539,7.059066e-13,0.0012095965,6.0202416e-07,2.9915802e-13,2.1967375e-13,0.67841995,7.278621e-12
E16-18h_a_S06_3820x113980-slice5,3.0070247e-13,1.8270525e-13,0.089789905,0.021216787,0.029484801,7.3666286e-14,0.23226565,1.7518146e-14,2.6776263e-06,3.1913597e-13,0.030408038,4.414449e-06,1.4685288e-13,1.0719894e-13,0.59682775,5.887494e-12
E16-18h_a_S06_3820x114000-slice5,1.4075702e-13,8.9866374e-14,0.13761371,0.032849595,0.15974903,3.4374525e-14,0.15695304,7.564935e-15,1.2580098e-07,1.4931329e-13,3.080151e-05,8.425743e-06,6.968151e-14,5.6281904e-14,0.5127952,1.6300788e-12
E16-18h_a_S06_3820x114020-slice5,1.0379482e-15,8.0726406e-16,0.037274964,1.1516033e-06,0.102163605,4.0977e-16,5.0060815e-05,1.6618595e-16,3.6028334e-07,1.2947963e-15,1.0632876e-05,3.772539e-08,7.377921e-16,6.747157e-16,0.86049914,9.538492e-16
E16-18h_a_S06_3820x114040-slice5,8.127523e-16,6.4178347e-16,0.5591737,8.269743e-07,4.10794e-06,3.2231157e-16,0.0004811551,1.5915278e-16,3.1247936e-07,1.0943623e-15,0.0042868285,7.517202e-07,6.323809e-16,4.956179e-16,0.4360523,6.2901768e-15
E16-18h_a_S06_3820x114060-slice5,7.596621e-13,4.610589e-13,0.8660555,1.8661981e-06,0.022373246,1.861277e-13,0.0006476519,3.6644424e-14,2.1298172e-07,6.43476e-13,0.022893012,0.01252926,4.1763392e-13,3.0625873e-13,0.075499296,1.6966468e-12
E16-18h_a_S06_3820x114080-slice5,1.5806358e-12,1.1703395e-12,0.62175375,8.944057e-06,0.1357534,8.1665165e-13,0.036385763,5.4561694e-13,8.064939e-06,1.6080524e-12,0.005968702,0.02011935,1.1158962e-12,9.191393e-13,0.18000199,4.591228e-12
E16-18h_a_S06_3820x114100-slice5,1.0003399e-11,7.50606e-12,0.35949883,1.7305628e-06,0.18053763,6.027321e-12,0.028604856,7.323754e-12,0.017745612,1.1689293e-11,0.038144894,0.036462203,7.555816e-12,6.0231035e-12,0.33900422,1.7753167e-11
E16-18h_a_S06_3820x114120-slice5,2.2805575e-12,1.3807371e-12,0.5593729,0.0068348306,0.07189814,6.219875e-13,0.08888106,2.6830654e-13,8.957189e-06,2.255829e-12,0.07210933,0.018143449,1.1798993e-12,8.1593266e-13,0.18275128,2.049429e-11
E16-18h_a_S06_3820x114140-slice5,6.6510187e-13,4.4939912e-13,0.40729448,5.7301954e-06,0.13199294,2.1344391e-13,0.005725777,1.1932263e-13,3.4703523e-06,7.2655163e-13,0.062694624,0.031608395,4.1096114e-13,3.0933296e-13,0.3606746,1.4656717e-12
E16-18h_a_S06_3820x114160-slice5,2.0273835e-14,1.1006621e-14,0.35676047,5.0341134e-07,0.0007203041,3.4994567e-15,0.15142922,1.4808987e-15,1.02574495e-05,1.6504596e-14,0.087580055,0.02740466,8.918366e-15,5.71648e-15,0.37609467,4.4365678e-13
E16-18h_a_S06_3840x113700-slice5,3.610529e-15,4.8578123e-15,0.44693044,0.082212,2.7694896e-06,8.453991e-15,0.042450663,5.296026e-15,3.9690575e-09,9.31091e-15,1.3499512e-08,0.017834857,5.2837572e-15,6.1583975e-15,0.41056922,1.4821046e-13
E16-18h_a_S06_3840x113720-slice5,8.844134e-16,1.0675797e-15,0.43259025,0.06855379,1.1365798e-06,1.4810968e-15,1.8712024e-05,8.926226e-16,2.9650702e-09,2.1377644e-15,1.2203726e-08,8.045125e-08,1.1995156e-15,1.3315826e-15,0.49883607,1.237357e-14
E16-18h_a_S06_3840x113740-slice5,4.403761e-14,4.5322558e-14,0.73069817,0.0802062,8.313038e-07,4.106072e-14,0.029438775,1.848032e-14,7.4315527e-09,6.750904e-14,1.9799238e-07,8.185901e-08,4.417103e-14,4.3407247e-14,0.15965572,1.8860725e-12
E16-18h_a_S06_3840x113760-slice5,8.2770955e-14,8.690236e-14,0.42250878,0.11031884,1.4910344e-07,8.595563e-14,0.016735826,4.1872813e-14,7.6955376e-07,1.4918721e-13,6.842207e-06,2.6808732e-06,9.019884e-14,8.5762716e-14,0.45042616,4.876078e-12
E16-18h_a_S06_3840x113780-slice5,1.3191736e-13,1.3254007e-13,0.2529935,0.22828807,1.0956673e-05,9.5019234e-14,0.0530016,2.6540542e-14,2.0537512e-07,2.1321665e-13,9.3460336e-08,9.973867e-09,1.2371872e-13,1.2487685e-13,0.4657055,4.1235388e-12
E16-18h_a_S06_3840x113800-slice5,2.9914308e-16,2.0936598e-16,1.5074183e-05,0.18767338,0.01277475,6.5649626e-17,0.14997277,6.577944e-18,3.0256373e-08,3.7104474e-16,1.1533112e-07,1.1444964e-09,1.3596912e-16,1.1643241e-16,0.64956385,4.5956916e-15
E16-18h_a_S06_3840x113820-slice5,4.2373687e-17,3.206829e-17,4.623855e-05,0.0480558,7.456228e-06,1.2509355e-17,0.36100784,1.7333951e-18,5.6731584e-09,6.655288e-17,2.6762976e-08,2.7515313e-08,2.1964569e-17,1.872297e-17,0.5908826,5.1941344e-15
E16-18h_a_S06_3840x113840-slice5,6.138537e-21,4.25024e-21,1.5971837e-07,1.5501968e-08,2.0440217e-07,1.3300355e-21,0.44624737,4.658314e-22,2.2976559e-07,9.298796e-21,2.6624923e-07,3.1615535e-10,2.7642916e-21,1.9477807e-21,0.55375177,7.931995e-19
E16-18h_a_S06_3840x113860-slice5,4.6670134e-16,3.537957e-16,5.8714268e-06,1.0512797e-05,7.09994e-05,1.6345242e-16,0.4484133,5.0410666e-17,1.4254042e-07,6.392571e-16,1.5782068e-06,2.9898363e-06,2.5034718e-16,2.0275821e-16,0.55149466,1.7278462e-14
E16-18h_a_S06_3840x113880-slice5,6.9467696e-15,4.1944407e-15,0.016057987,0.004799191,0.052738573,1.2170205e-15,0.26380503,1.1295339e-16,3.397104e-08,7.144871e-15,9.491104e-06,2.431252e-07,2.9002442e-15,2.2708161e-15,0.66258943,1.1104087e-13
E16-18h_a_S06_3840x113900-slice5,4.227451e-14,2.7376906e-14,0.008604431,0.01184107,0.026032556,1.2030529e-14,0.21192962,7.712546e-15,9.581653e-06,5.3812813e-14,0.023947092,5.1778272e-05,2.1525628e-14,1.5651583e-14,0.71758384,7.368219e-13
E16-18h_a_S06_3840x113920-slice5,6.413369e-16,3.6848554e-16,0.065412946,8.0716236e-05,0.14733784,1.1026653e-16,0.1733877,3.0396697e-17,9.865096e-07,7.5274786e-16,0.12539798,1.6886712e-06,2.817119e-16,1.917455e-16,0.4883801,7.938165e-15
E16-18h_a_S06_3840x113940-slice5,1.8365123e-15,1.0645514e-15,0.04716266,5.3881326e-05,0.13166833,2.814074e-16,0.18040986,8.2355994e-17,9.021276e-06,2.0222918e-15,0.1081982,2.0891308e-07,7.9939836e-16,5.4505495e-16,0.5324978,1.746647e-14
E16-18h_a_S06_3840x113960-slice5,1.3804981e-13,9.247177e-14,0.08368332,0.0059342775,0.10157438,3.4495505e-14,0.15018438,1.2590615e-14,2.0052687e-06,1.572782e-13,0.0036926584,2.6570243e-07,7.203468e-14,5.6740423e-14,0.65492874,1.263969e-12
E16-18h_a_S06_3840x113980-slice5,4.0195308e-14,2.8176798e-14,0.04974738,0.059458338,0.15388465,1.2789614e-14,0.12211872,4.5106398e-15,4.558867e-06,4.923705e-14,5.649417e-05,7.587167e-08,2.3009387e-14,1.9014822e-14,0.6147298,3.442708e-13
E16-18h_a_S06_3840x114000-slice5,1.693365e-14,1.3236426e-14,0.15350181,0.031497203,6.1751205e-05,6.1075023e-15,0.18549474,1.3443914e-15,7.176091e-09,2.3703431e-14,4.2298387e-05,1.0649345e-07,1.1338637e-14,9.552242e-15,0.6294021,5.4168177e-13
E16-18h_a_S06_3840x114020-slice5,6.944766e-17,6.3986483e-17,0.0060578496,2.2191343e-06,1.0141534e-06,3.9020713e-17,0.0059098527,4.1033207e-17,3.0163882e-08,1.07726074e-16,2.3070286e-06,2.002225e-07,5.878229e-17,5.209551e-17,0.9880265,1.1980368e-15
E16-18h_a_S06_3840x114040-slice5,1.0201658e-15,8.324446e-16,0.6479203,3.9112972e-05,5.387192e-07,4.5416435e-16,0.0003582061,2.5002814e-16,2.1704686e-08,1.367207e-15,2.6814278e-05,1.1561518e-07,8.1560903e-16,6.7975326e-16,0.35165492,1.4598555e-14
E16-18h_a_S06_3840x114060-slice5,1.7012116e-13,1.3151963e-13,0.70167816,1.1172131e-05,2.2325787e-05,9.39681e-14,0.011057396,7.026069e-14,6.1767955e-06,2.1751194e-13,0.025508085,0.0025546062,1.3381723e-13,1.0457258e-13,0.25916207,2.1561195e-12
E16-18h_a_S06_3840x114080-slice5,2.328006e-10,1.8504703e-10,0.62149274,0.018239254,0.07200297,1.3341105e-10,0.07514847,7.357799e-11,1.3864891e-05,2.6236052e-10,0.0029813957,0.0037364496,1.7824266e-10,1.5401362e-10,0.20638496,9.733254e-10
E16-18h_a_S06_3840x114100-slice5,3.8359463e-12,2.5366634e-12,0.42194924,0.011982753,0.0010490703,1.1910119e-12,0.122112095,4.6995746e-13,2.4839816e-05,4.011941e-12,0.052190877,0.003030636,2.2148266e-12,1.5915325e-12,0.38766053,9.326676e-11
E16-18h_a_S06_3840x114120-slice5,1.134475e-12,8.2508127e-13,0.33398923,5.8832084e-06,0.073217325,3.8548388e-13,0.0033479154,1.6481148e-13,4.137653e-06,1.3405067e-12,0.0937687,0.004136044,7.6509534e-13,5.809891e-13,0.49153078,2.2507827e-12
E16-18h_a_S06_3840x114140-slice5,2.357736e-13,1.4910414e-13,0.47072184,4.800986e-08,0.15977861,8.60329e-14,0.00074027927,1.2500056e-13,0.029951705,2.3535622e-13,0.10201467,0.031394377,1.4602539e-13,1.0266374e-13,0.20539841,3.6814134e-13
E16-18h_a_S06_3840x114160-slice5,6.956704e-14,4.300682e-14,0.37164652,4.360731e-07,0.09816131,1.6839462e-14,0.12811649,6.320173e-15,8.083669e-06,6.250477e-14,0.0020931822,0.007869673,3.6348583e-14,2.7062721e-14,0.3921043,3.36169e-13
E16-18h_a_S06_3860x113680-slice5,1.8075371e-14,2.2050727e-14,0.3139322,3.3410154e-06,1.0885264e-05,3.0947934e-14,0.015697164,4.1566438e-14,2.128963e-06,3.5498565e-14,1.22522295e-08,0.017537273,2.3106276e-14,2.5443823e-14,0.652817,2.381731e-13
E16-18h_a_S06_3860x113700-slice5,3.1197547e-16,4.2253534e-16,0.40190327,4.597385e-05,2.8565174e-07,7.5293754e-16,0.018095838,1.0386605e-15,1.8092292e-07,7.1656123e-16,1.2419709e-12,6.2110057e-06,4.565926e-16,5.5669133e-16,0.5799482,9.825876e-15
E16-18h_a_S06_3860x113720-slice5,9.908731e-13,1.053269e-12,0.52279735,0.06237154,0.0012028284,1.043909e-12,0.05128376,5.1229436e-13,1.9361124e-09,1.4241655e-12,1.3349172e-07,0.00011015085,1.015606e-12,1.0860444e-12,0.36223418,1.0753595e-11
E16-18h_a_S06_3860x113740-slice5,9.301589e-14,1.2142393e-13,0.52321637,0.062555425,1.1796569e-05,1.8059188e-13,0.0002971536,9.7947244e-14,1.2759196e-09,1.844265e-13,3.6593046e-09,4.921295e-06,1.3393982e-13,1.6294404e-13,0.41391432,9.604275e-13
E16-18h_a_S06_3860x113760-slice5,3.3900348e-12,3.6173356e-12,0.4923438,0.077330954,0.043736123,3.4687726e-12,0.00015363816,2.429361e-12,4.041515e-08,4.9846112e-12,2.713346e-07,4.902751e-07,3.6005949e-12,4.0554756e-12,0.38643464,5.2526824e-12
E16-18h_a_S06_3860x113780-slice5,1.30380495e-14,1.1357834e-14,0.33669606,0.017938357,4.0182806e-07,6.4464535e-15,0.083530426,2.254388e-15,4.4129084e-08,1.7868551e-14,4.9002114e-07,1.01269336e-07,9.903853e-15,8.979818e-15,0.5618341,9.456732e-13
E16-18h_a_S06_3860x113800-slice5,2.9623737e-17,1.9443142e-17,0.0018517114,0.14649822,2.3703427e-05,5.171827e-18,0.10049699,3.6463923e-19,1.5323782e-09,3.9070007e-17,1.807542e-07,2.4826056e-11,1.32382994e-17,1.0738424e-17,0.7511292,2.216256e-15
E16-18h_a_S06_3860x113820-slice5,1.7114788e-18,1.0180525e-18,6.5352124e-06,0.003010642,0.02636205,2.4232577e-19,0.33939067,2.5669686e-20,2.5141564e-09,2.1396528e-18,1.2480689e-08,3.1866515e-10,6.0810405e-19,4.7567414e-19,0.6312301,3.9229547e-17
E16-18h_a_S06_3860x113840-slice5,3.5732177e-20,2.520199e-20,1.5091299e-06,9.03815e-09,3.6333681e-06,8.0847155e-21,0.571429,2.7068215e-21,4.4311353e-08,5.5571984e-20,1.9322638e-08,2.7825644e-09,1.6415144e-20,1.2480268e-20,0.42856583,3.0074163e-18
E16-18h_a_S06_3860x113860-slice5,1.3049132e-17,6.930051e-18,0.011059715,1.942844e-05,0.026941804,1.4854382e-18,0.27316225,1.362615e-19,1.6082152e-09,1.2790737e-17,1.541657e-06,8.633532e-09,4.5296592e-18,3.3863517e-18,0.68881524,2.873546e-16
E16-18h_a_S06_3860x113880-slice5,3.283937e-16,2.1658022e-16,0.028675195,3.5259762e-07,0.1081252,8.316184e-17,0.28667957,2.4212281e-17,1.467932e-07,3.6433163e-16,1.8207008e-06,1.7251404e-06,1.6295907e-16,1.3633255e-16,0.576516,2.5898735e-15
E16-18h_a_S06_3860x113900-slice5,1.6685735e-15,9.762078e-16,0.0002625058,0.02088273,0.017867902,2.7603986e-16,0.1759203,6.610264e-17,8.297028e-06,1.9189783e-15,0.097379185,3.165936e-08,7.234496e-16,4.7970393e-16,0.68767905,2.7084305e-14
E16-18h_a_S06_3860x113920-slice5,8.545491e-15,5.077087e-15,0.10382064,0.00606929,0.12086478,1.4509188e-15,0.21115029,3.0939607e-16,2.9385419e-07,9.5062745e-15,0.058701567,1.1112103e-07,3.875565e-15,2.7246378e-15,0.49939308,1.07000895e-13
E16-18h_a_S06_3860x113940-slice5,1.733122e-12,1.083303e-12,0.061898887,0.12385488,0.0813837,3.639757e-13,0.17178233,7.424392e-14,4.045602e-06,1.8607663e-12,0.08270124,4.2744464e-06,8.3321696e-13,6.109623e-13,0.47837058,2.9626114e-11
E16-18h_a_S06_3860x113960-slice5,1.9399514e-13,1.2558303e-13,0.110501654,0.026794096,0.06961733,4.249365e-14,0.20301545,1.3118951e-14,5.98418e-07,1.9556515e-13,5.3935215e-05,6.6164116e-06,9.3657416e-14,7.491099e-14,0.59001034,3.0430567e-12
E16-18h_a_S06_3860x113980-slice5,2.5229385e-13,1.9232605e-13,0.13149329,0.037367404,5.6328136e-05,9.2283616e-14,0.051352203,3.301954e-14,4.203952e-06,3.5453273e-13,0.04751961,4.209161e-07,1.7760267e-13,1.3690031e-13,0.7322066,6.0773313e-12
E16-18h_a_S06_3860x114000-slice5,1.567388e-16,1.02536065e-16,0.1113104,2.8513247e-07,4.3044583e-06,3.571753e-17,0.0070976517,1.0075129e-17,1.8025919e-07,1.7874065e-16,5.015353e-05,1.7852683e-05,8.672595e-17,6.408056e-17,0.8815191,5.204493e-15
E16-18h_a_S06_3860x114020-slice5,1.642055e-17,1.3158445e-17,0.07649731,1.2798937e-08,2.4819947e-05,6.5136792e-18,0.034024745,2.5354072e-18,3.4197796e-09,2.0645068e-17,1.898722e-07,2.6919176e-08,1.1410164e-17,1.0193457e-17,0.889453,1.5778429e-16
E16-18h_a_S06_3860x114040-slice5,2.9547212e-16,2.3314905e-16,0.6880239,4.5397686e-09,1.1724615e-06,1.5466099e-16,0.017287536,1.2574953e-16,4.6156088e-06,3.5739716e-16,7.982065e-06,1.554446e-06,2.271642e-16,1.8729765e-16,0.29467314,4.3161364e-15
E16-18h_a_S06_3860x114060-slice5,3.570748e-15,2.6585696e-15,0.6501748,9.153822e-08,3.4738277e-05,1.6016469e-15,0.06966182,9.590066e-16,5.553019e-07,3.9461596e-15,0.038160052,2.799366e-05,2.541067e-15,1.8879719e-15,0.24193996,4.1081752e-14
E16-18h_a_S06_3860x114080-slice5,2.3713255e-11,1.9784806e-11,0.4459567,6.0331918e-06,0.021681704,1.690023e-11,0.022410288,3.596409e-11,0.019421326,2.9968136e-11,0.048286762,0.008623292,2.0549413e-11,1.6464524e-11,0.4336139,5.063756e-11
E16-18h_a_S06_3860x114100-slice5,3.479184e-13,2.2741403e-13,0.39876655,1.25847755e-05,0.002677566,9.651344e-14,0.19080034,6.158931e-14,1.5980037e-05,3.6039357e-13,0.045977373,0.02694822,1.9141635e-13,1.3801253e-13,0.33480135,6.2147527e-12
E16-18h_a_S06_3860x114120-slice5,1.1947229e-11,8.673535e-12,0.26405892,0.0001298406,0.13356495,5.327805e-12,0.08649177,5.3826965e-12,0.011462756,1.3561916e-11,0.059472956,0.015421526,8.182216e-12,6.105132e-12,0.42939726,4.9118494e-11
E16-18h_a_S06_3860x114140-slice5,5.495915e-11,4.1776117e-11,0.3291569,2.0438818e-06,0.13326827,2.7918796e-11,0.14232427,3.7132856e-11,0.04082649,5.762757e-11,0.019023614,0.014343333,3.8972388e-11,3.1151075e-11,0.3210551,1.52995e-10
